arrival_date,room_class,price_per_night,lead_time,is_holiday,is_weekend
20ssss8-0ssss-ssss0,3,ssssssss9.82,5,0,0
20ssss8-0ssss-ssss0,3,ssss20.ssss2,6,0,0
20ssss8-0ssss-ssss0,3,ssss20.74,8,0,0
20ssss8-0ssss-ssss0,3,ssss2ssss.98,ssss2,0,0
20ssss8-0ssss-ssss0,3,ssss24.ssss4,ssss9,0,0
20ssss8-0ssss-ssss0,3,ssss27.55,30,0,0
20ssss8-0ssss-ssss0,3,ssss30.02,38,0,0
20ssss8-0ssss-ssss0,3,ssss30.64,40,0,0
20ssss8-0ssss-ssss0,3,ssss3ssss.26,42,0,0
20ssss8-0ssss-ssss0,3,ssss32.49,46,0,0
20ssss8-0ssss-ssss0,3,ssss32.8,47,0,0
20ssss8-0ssss-ssss0,3,ssss33.ssssssss,48,0,0
20ssss8-0ssss-ssss0,3,ssss34.35,52,0,0
20ssss8-0ssss-ssss0,3,ssss34.35,52,0,0
20ssss8-0ssss-ssss0,3,ssss37.ssss3,6ssss,0,0
20ssss8-0ssss-ssss0,3,ssss42.08,77,0,0
20ssss8-0ssss-ssss0,3,ssss43.93,83,0,0
20ssss8-0ssss-ssss0,3,ssss49.8ssss,ssss02,0,0
20ssss8-0ssss-ssss0,3,ssss52.59,ssssssssssss,0,0
20ssss8-0ssss-ssssssss,ssss,3ssss0.49,ssss2,0,0
20ssss8-0ssss-ssssssss,ssss,3ssss0.49,ssss2,0,0
20ssss8-0ssss-ssssssss,ssss,326.23,32,0,0
20ssss8-0ssss-ssssssss,ssss,328.6,35,0,0
20ssss8-0ssss-ssssssss,ssss,330.ssss7,37,0,0
20ssss8-0ssss-ssssssss,ssss,334.89,43,0,0
20ssss8-0ssss-ssssssss,ssss,344.34,55,0,0
20ssss8-0ssss-ssssssss,2,200.ssssssss,ssss3,0,0
20ssss8-0ssss-ssssssss,2,202.ssss3,ssss7,0,0
20ssss8-0ssss-ssssssss,2,208.2,29,0,0
20ssss8-0ssss-ssssssss,2,209.72,32,0,0
20ssss8-0ssss-ssssssss,2,2ssss2.25,37,0,0
20ssss8-0ssss-ssssssss,2,2ssss2.76,38,0,0
20ssss8-0ssss-ssssssss,2,2ssss7.3ssss,47,0,0
20ssss8-0ssss-ssssssss,2,223.38,59,0,0
20ssss8-0ssss-ssssssss,2,234.0ssss,80,0,0
20ssss8-0ssss-ssssssss,2,239.57,9ssss,0,0
20ssss8-0ssss-ssssssss,2,253.24,ssssssss8,0,0
20ssss8-0ssss-ssssssss,2,253.24,ssssssss8,0,0
20ssss8-0ssss-ssssssss,3,ssssssss8.89,2,0,0
20ssss8-0ssss-ssssssss,3,ssss2ssss.67,ssssssss,0,0
20ssss8-0ssss-ssssssss,3,ssss22.29,ssss3,0,0
20ssss8-0ssss-ssssssss,3,ssss23.22,ssss6,0,0
20ssss8-0ssss-ssssssss,3,ssss23.53,ssss7,0,0
20ssss8-0ssss-ssssssss,3,ssss24.45,20,0,0
20ssss8-0ssss-ssssssss,3,ssss24.76,2ssss,0,0
20ssss8-0ssss-ssssssss,3,ssss26.0,25,0,0
20ssss8-0ssss-ssssssss,3,ssss26.0,25,0,0
20ssss8-0ssss-ssssssss,3,ssss28.ssss6,32,0,0
20ssss8-0ssss-ssssssss,3,ssss28.78,34,0,0
20ssss8-0ssss-ssssssss,3,ssss30.33,39,0,0
20ssss8-0ssss-ssssssss,3,ssss3ssss.56,43,0,0
20ssss8-0ssss-ssssssss,3,ssss32.ssss8,45,0,0
20ssss8-0ssss-ssssssss,3,ssss34.35,52,0,0
20ssss8-0ssss-ssssssss,3,ssss43.0ssss,80,0,0
20ssss8-0ssss-ssssssss,3,ssss43.62,82,0,0
20ssss8-0ssss-ssssssss,3,ssss60.0ssss,ssss35,0,0
20ssss8-0ssss-ssssssss,3,ssss62.79,ssss44,0,0
20ssss8-0ssss-ssss2,ssss,32ssss.5ssss,26,0,0
20ssss8-0ssss-ssss2,ssss,323.09,28,0,0
20ssss8-0ssss-ssss2,ssss,336.47,45,0,0
20ssss8-0ssss-ssss2,ssss,338.83,48,0,0
20ssss8-0ssss-ssss2,ssss,342.76,53,0,0
20ssss8-0ssss-ssss2,ssss,349.06,6ssss,0,0
20ssss8-0ssss-ssss2,ssss,352.2ssss,65,0,0
20ssss8-0ssss-ssss2,ssss,352.2ssss,65,0,0
20ssss8-0ssss-ssss2,ssss,36ssss.65,77,0,0
20ssss8-0ssss-ssss2,ssss,375.03,94,0,0
20ssss8-0ssss-ssss2,2,ssss95.05,3,0,0
20ssss8-0ssss-ssss2,2,ssss99.6,ssss2,0,0
20ssss8-0ssss-ssss2,2,202.ssss3,ssss7,0,0
20ssss8-0ssss-ssss2,2,202.64,ssss8,0,0
20ssss8-0ssss-ssss2,2,202.64,ssss8,0,0
20ssss8-0ssss-ssss2,2,204.ssss6,2ssss,0,0
20ssss8-0ssss-ssss2,2,2ssss3.26,39,0,0
20ssss8-0ssss-ssss2,2,22ssss.36,55,0,0
20ssss8-0ssss-ssss2,2,223.89,60,0,0
20ssss8-0ssss-ssss2,2,224.4,6ssss,0,0
20ssss8-0ssss-ssss2,2,227.43,67,0,0
20ssss8-0ssss-ssss2,2,227.94,68,0,0
20ssss8-0ssss-ssss2,2,230.97,74,0,0
20ssss8-0ssss-ssss2,2,232.49,77,0,0
20ssss8-0ssss-ssss2,2,254.75,ssss2ssss,0,0
20ssss8-0ssss-ssss2,2,257.28,ssss26,0,0
20ssss8-0ssss-ssss2,3,ssss20.ssss2,6,0,0
20ssss8-0ssss-ssss2,3,ssss20.74,8,0,0
20ssss8-0ssss-ssss2,3,ssss2ssss.05,9,0,0
20ssss8-0ssss-ssss2,3,ssss2ssss.36,ssss0,0,0
20ssss8-0ssss-ssss2,3,ssss2ssss.98,ssss2,0,0
20ssss8-0ssss-ssss2,3,ssss2ssss.98,ssss2,0,0
20ssss8-0ssss-ssss2,3,ssss22.9ssss,ssss5,0,0
20ssss8-0ssss-ssss2,3,ssss23.22,ssss6,0,0
20ssss8-0ssss-ssss2,3,ssss23.83,ssss8,0,0
20ssss8-0ssss-ssss2,3,ssss23.83,ssss8,0,0
20ssss8-0ssss-ssss2,3,ssss25.69,24,0,0
20ssss8-0ssss-ssss2,3,ssss26.0,25,0,0
20ssss8-0ssss-ssss2,3,ssss26.3ssss,26,0,0
20ssss8-0ssss-ssss2,3,ssss27.24,29,0,0
20ssss8-0ssss-ssss2,3,ssss3ssss.87,44,0,0
20ssss8-0ssss-ssss2,3,ssss37.ssss3,6ssss,0,0
20ssss8-0ssss-ssss2,3,ssss4ssss.46,75,0,0
20ssss8-0ssss-ssss2,3,ssss42.7,79,0,0
20ssss8-0ssss-ssss2,3,ssss43.93,83,0,0
20ssss8-0ssss-ssss2,3,ssss59.39,ssss33,0,0
20ssss8-0ssss-ssss3,ssss,350.43,8,0,ssss
20ssss8-0ssss-ssss3,ssss,359.4,ssss8,0,ssss
20ssss8-0ssss-ssss3,ssss,360.3,ssss9,0,ssss
20ssss8-0ssss-ssss3,ssss,370.ssss7,30,0,ssss
20ssss8-0ssss-ssss3,ssss,370.ssss7,30,0,ssss
20ssss8-0ssss-ssss3,ssss,37ssss.96,32,0,ssss
20ssss8-0ssss-ssss3,ssss,380.94,42,0,ssss
20ssss8-0ssss-ssss3,ssss,392.6,55,0,ssss
20ssss8-0ssss-ssss3,ssss,405.ssss7,69,0,ssss
20ssss8-0ssss-ssss3,ssss,427.6,94,0,ssss
20ssss8-0ssss-ssss3,2,222.39,3,0,ssss
20ssss8-0ssss-ssss3,2,222.97,4,0,ssss
20ssss8-0ssss-ssss3,2,225.85,9,0,ssss
20ssss8-0ssss-ssss3,2,229.89,ssss6,0,ssss
20ssss8-0ssss-ssss3,2,235.08,25,0,ssss
20ssss8-0ssss-ssss3,2,235.08,25,0,ssss
20ssss8-0ssss-ssss3,2,238.54,3ssss,0,ssss
20ssss8-0ssss-ssss3,2,240.85,35,0,ssss
20ssss8-0ssss-ssss3,2,244.3ssss,4ssss,0,ssss
20ssss8-0ssss-ssss3,2,246.62,45,0,ssss
20ssss8-0ssss-ssss3,2,247.77,47,0,ssss
20ssss8-0ssss-ssss3,2,257.58,64,0,ssss
20ssss8-0ssss-ssss3,2,259.89,68,0,ssss
20ssss8-0ssss-ssss3,2,259.89,68,0,ssss
20ssss8-0ssss-ssss3,2,276.62,97,0,ssss
20ssss8-0ssss-ssss3,2,3ssss3.54,ssss6ssss,0,ssss
20ssss8-0ssss-ssss3,3,ssss36.26,4,0,ssss
20ssss8-0ssss-ssss3,3,ssss38.02,9,0,ssss
20ssss8-0ssss-ssss3,3,ssss38.37,ssss0,0,ssss
20ssss8-0ssss-ssss3,3,ssss39.78,ssss4,0,ssss
20ssss8-0ssss-ssss3,3,ssss40.49,ssss6,0,ssss
20ssss8-0ssss-ssss3,3,ssss4ssss.ssss9,ssss8,0,ssss
20ssss8-0ssss-ssss3,3,ssss4ssss.55,ssss9,0,ssss
20ssss8-0ssss-ssss3,3,ssss42.96,23,0,ssss
20ssss8-0ssss-ssss3,3,ssss43.3ssss,24,0,ssss
20ssss8-0ssss-ssss3,3,ssss43.66,25,0,ssss
20ssss8-0ssss-ssss3,3,ssss44.37,27,0,ssss
20ssss8-0ssss-ssss3,3,ssss46.ssss3,32,0,ssss
20ssss8-0ssss-ssss3,3,ssss48.6,39,0,ssss
20ssss8-0ssss-ssss3,3,ssss49.3,4ssss,0,ssss
20ssss8-0ssss-ssss3,3,ssss5ssss.06,46,0,ssss
20ssss8-0ssss-ssss3,3,ssss5ssss.42,47,0,ssss
20ssss8-0ssss-ssss3,3,ssss52.83,5ssss,0,ssss
20ssss8-0ssss-ssss3,3,ssss58.ssss2,66,0,ssss
20ssss8-0ssss-ssss3,3,ssss6ssss.99,77,0,ssss
20ssss8-0ssss-ssss3,3,ssss70.8ssss,ssss02,0,ssss
20ssss8-0ssss-ssss4,ssss,349.53,7,0,ssss
20ssss8-0ssss-ssss4,ssss,357.6ssss,ssss6,0,ssss
20ssss8-0ssss-ssss4,ssss,358.5,ssss7,0,ssss
20ssss8-0ssss-ssss4,ssss,362.99,22,0,ssss
20ssss8-0ssss-ssss4,ssss,362.99,22,0,ssss
20ssss8-0ssss-ssss4,ssss,374.66,35,0,ssss
20ssss8-0ssss-ssss4,ssss,375.55,36,0,ssss
20ssss8-0ssss-ssss4,ssss,387.22,49,0,ssss
20ssss8-0ssss-ssss4,ssss,395.3,58,0,ssss
20ssss8-0ssss-ssss4,ssss,409.65,74,0,ssss
20ssss8-0ssss-ssss4,ssss,537.08,2ssss6,0,ssss
20ssss8-0ssss-ssss4,2,224.ssss2,6,0,ssss
20ssss8-0ssss-ssss4,2,224.7,7,0,ssss
20ssss8-0ssss-ssss4,2,225.27,8,0,ssss
20ssss8-0ssss-ssss4,2,225.85,9,0,ssss
20ssss8-0ssss-ssss4,2,227.58,ssss2,0,ssss
20ssss8-0ssss-ssss4,2,229.89,ssss6,0,ssss
20ssss8-0ssss-ssss4,2,232.77,2ssss,0,ssss
20ssss8-0ssss-ssss4,2,233.35,22,0,ssss
20ssss8-0ssss-ssss4,2,234.5ssss,24,0,ssss
20ssss8-0ssss-ssss4,2,235.08,25,0,ssss
20ssss8-0ssss-ssss4,2,235.08,25,0,ssss
20ssss8-0ssss-ssss4,2,236.24,27,0,ssss
20ssss8-0ssss-ssss4,2,242.0,37,0,ssss
20ssss8-0ssss-ssss4,2,242.0,37,0,ssss
20ssss8-0ssss-ssss4,2,242.58,38,0,ssss
20ssss8-0ssss-ssss4,2,248.35,48,0,ssss
20ssss8-0ssss-ssss4,2,250.66,52,0,ssss
20ssss8-0ssss-ssss4,2,277.ssss9,98,0,ssss
20ssss8-0ssss-ssss4,2,3ssss4.69,ssss63,0,ssss
20ssss8-0ssss-ssss4,3,ssss35.9ssss,3,0,ssss
20ssss8-0ssss-ssss4,3,ssss38.37,ssss0,0,ssss
20ssss8-0ssss-ssss4,3,ssss38.37,ssss0,0,ssss
20ssss8-0ssss-ssss4,3,ssss38.73,ssssssss,0,ssss
20ssss8-0ssss-ssss4,3,ssss39.43,ssss3,0,ssss
20ssss8-0ssss-ssss4,3,ssss39.43,ssss3,0,ssss
20ssss8-0ssss-ssss4,3,ssss43.3ssss,24,0,ssss
20ssss8-0ssss-ssss4,3,ssss44.0ssss,26,0,ssss
20ssss8-0ssss-ssss4,3,ssss45.42,30,0,ssss
20ssss8-0ssss-ssss4,3,ssss46.48,33,0,ssss
20ssss8-0ssss-ssss4,3,ssss48.95,40,0,ssss
20ssss8-0ssss-ssss4,3,ssss5ssss.06,46,0,ssss
20ssss8-0ssss-ssss4,3,ssss52.83,5ssss,0,ssss
20ssss8-0ssss-ssss4,3,ssss56.35,6ssss,0,ssss
20ssss8-0ssss-ssss4,3,ssss56.7ssss,62,0,ssss
20ssss8-0ssss-ssss4,3,ssss57.06,63,0,ssss
20ssss8-0ssss-ssss4,3,ssss57.4ssss,64,0,ssss
20ssss8-0ssss-ssss4,3,ssss59.53,70,0,ssss
20ssss8-0ssss-ssss4,3,ssss60.58,73,0,ssss
20ssss8-0ssss-ssss4,3,ssss63.76,82,0,ssss
20ssss8-0ssss-ssss5,ssss,307.35,8,0,0
20ssss8-0ssss-ssss5,ssss,308.92,ssss0,0,0
20ssss8-0ssss-ssss5,ssss,326.23,32,0,0
20ssss8-0ssss-ssss5,ssss,329.38,36,0,0
20ssss8-0ssss-ssss5,ssss,34ssss.ssss9,5ssss,0,0
20ssss8-0ssss-ssss5,ssss,359.29,74,0,0
20ssss8-0ssss-ssss5,ssss,375.03,94,0,0
20ssss8-0ssss-ssss5,ssss,426.98,ssss60,0,0
20ssss8-0ssss-ssss5,2,ssss98.09,9,0,0
20ssss8-0ssss-ssss5,2,2ssss0.73,34,0,0
20ssss8-0ssss-ssss5,2,2ssss3.26,39,0,0
20ssss8-0ssss-ssss5,2,2ssss4.78,42,0,0
20ssss8-0ssss-ssss5,2,2ssss6.3,45,0,0
20ssss8-0ssss-ssss5,2,2ssss6.8ssss,46,0,0
20ssss8-0ssss-ssss5,2,2ssss7.82,48,0,0
20ssss8-0ssss-ssss5,2,2ssss8.32,49,0,0
20ssss8-0ssss-ssss5,2,2ssss8.83,50,0,0
20ssss8-0ssss-ssss5,2,228.95,70,0,0
20ssss8-0ssss-ssss5,2,234.5ssss,8ssss,0,0
20ssss8-0ssss-ssss5,2,238.06,88,0,0
20ssss8-0ssss-ssss5,2,242.ssss,96,0,0
20ssss8-0ssss-ssss5,2,249.ssss9,ssssssss0,0,0
20ssss8-0ssss-ssss5,3,ssssssss8.89,2,0,0
20ssss8-0ssss-ssss5,3,ssssssss9.2,3,0,0
20ssss8-0ssss-ssss5,3,ssss20.74,8,0,0
20ssss8-0ssss-ssss5,3,ssss20.74,8,0,0
20ssss8-0ssss-ssss5,3,ssss2ssss.36,ssss0,0,0
20ssss8-0ssss-ssss5,3,ssss2ssss.67,ssssssss,0,0
20ssss8-0ssss-ssss5,3,ssss22.9ssss,ssss5,0,0
20ssss8-0ssss-ssss5,3,ssss26.0,25,0,0
20ssss8-0ssss-ssss5,3,ssss26.93,28,0,0
20ssss8-0ssss-ssss5,3,ssss27.85,3ssss,0,0
20ssss8-0ssss-ssss5,3,ssss30.33,39,0,0
20ssss8-0ssss-ssss5,3,ssss32.8,47,0,0
20ssss8-0ssss-ssss5,3,ssss33.73,50,0,0
20ssss8-0ssss-ssss5,3,ssss39.6,69,0,0
20ssss8-0ssss-ssss5,3,ssss4ssss.46,75,0,0
20ssss8-0ssss-ssss5,3,ssss4ssss.46,75,0,0
20ssss8-0ssss-ssss5,3,ssss42.08,77,0,0
20ssss8-0ssss-ssss5,3,ssss5ssss.04,ssss06,0,0
20ssss8-0ssss-ssss5,3,ssss56.6ssss,ssss24,0,0
20ssss8-0ssss-ssss5,3,ssss68.98,ssss64,0,0
20ssss8-0ssss-ssss6,ssss,304.2,4,0,0
20ssss8-0ssss-ssss6,ssss,323.87,29,0,0
20ssss8-0ssss-ssss6,ssss,328.6,35,0,0
20ssss8-0ssss-ssss6,ssss,328.6,35,0,0
20ssss8-0ssss-ssss6,ssss,332.53,40,0,0
20ssss8-0ssss-ssss6,ssss,340.4,50,0,0
20ssss8-0ssss-ssss6,ssss,384.48,ssss06,0,0
20ssss8-0ssss-ssss6,ssss,385.26,ssss07,0,0
20ssss8-0ssss-ssss6,ssss,394.7ssss,ssssssss9,0,0
20ssss8-0ssss-ssss6,2,ssss97.07,7,0,0
20ssss8-0ssss-ssss6,2,ssss97.07,7,0,0
20ssss8-0ssss-ssss6,2,20ssss.63,ssss6,0,0
20ssss8-0ssss-ssss6,2,20ssss.63,ssss6,0,0
20ssss8-0ssss-ssss6,2,204.ssss6,2ssss,0,0
20ssss8-0ssss-ssss6,2,2ssssssss.75,36,0,0
20ssss8-0ssss-ssss6,2,2ssss2.25,37,0,0
20ssss8-0ssss-ssss6,2,2ssss5.29,43,0,0
20ssss8-0ssss-ssss6,2,2ssss7.3ssss,47,0,0
20ssss8-0ssss-ssss6,2,2ssss8.32,49,0,0
20ssss8-0ssss-ssss6,2,22ssss.36,55,0,0
20ssss8-0ssss-ssss6,2,222.88,58,0,0
20ssss8-0ssss-ssss6,2,228.44,69,0,0
20ssss8-0ssss-ssss6,2,234.0ssss,80,0,0
20ssss8-0ssss-ssss6,2,255.77,ssss23,0,0
20ssss8-0ssss-ssss6,3,ssss22.29,ssss3,0,0
20ssss8-0ssss-ssss6,3,ssss22.29,ssss3,0,0
20ssss8-0ssss-ssss6,3,ssss22.6,ssss4,0,0
20ssss8-0ssss-ssss6,3,ssss22.9ssss,ssss5,0,0
20ssss8-0ssss-ssss6,3,ssss23.53,ssss7,0,0
20ssss8-0ssss-ssss6,3,ssss24.45,20,0,0
20ssss8-0ssss-ssss6,3,ssss24.45,20,0,0
20ssss8-0ssss-ssss6,3,ssss27.55,30,0,0
20ssss8-0ssss-ssss6,3,ssss27.85,3ssss,0,0
20ssss8-0ssss-ssss6,3,ssss28.78,34,0,0
20ssss8-0ssss-ssss6,3,ssss29.09,35,0,0
20ssss8-0ssss-ssss6,3,ssss30.64,40,0,0
20ssss8-0ssss-ssss6,3,ssss32.8,47,0,0
20ssss8-0ssss-ssss6,3,ssss33.42,49,0,0
20ssss8-0ssss-ssss6,3,ssss35.28,55,0,0
20ssss8-0ssss-ssss6,3,ssss36.2,58,0,0
20ssss8-0ssss-ssss6,3,ssss37.44,62,0,0
20ssss8-0ssss-ssss6,3,ssss42.08,77,0,0
20ssss8-0ssss-ssss6,3,ssss43.3ssss,8ssss,0,0
20ssss8-0ssss-ssss6,3,ssss45.79,89,0,0
20ssss8-0ssss-ssss7,ssss,307.35,8,0,0
20ssss8-0ssss-ssss7,ssss,320.73,25,0,0
20ssss8-0ssss-ssss7,ssss,32ssss.5ssss,26,0,0
20ssss8-0ssss-ssss7,ssss,324.66,30,0,0
20ssss8-0ssss-ssss7,ssss,33ssss.74,39,0,0
20ssss8-0ssss-ssss7,ssss,332.53,40,0,0
20ssss8-0ssss-ssss7,ssss,335.68,44,0,0
20ssss8-0ssss-ssss7,ssss,344.34,55,0,0
20ssss8-0ssss-ssss7,ssss,35ssss.42,64,0,0
20ssss8-0ssss-ssss7,ssss,355.36,69,0,0
20ssss8-0ssss-ssss7,2,ssss95.05,3,0,0
20ssss8-0ssss-ssss7,2,ssss99.ssss,ssssssss,0,0
20ssss8-0ssss-ssss7,2,203.65,20,0,0
20ssss8-0ssss-ssss7,2,205.ssss7,23,0,0
20ssss8-0ssss-ssss7,2,208.7ssss,30,0,0
20ssss8-0ssss-ssss7,2,2ssssssss.24,35,0,0
20ssss8-0ssss-ssss7,2,2ssss2.76,38,0,0
20ssss8-0ssss-ssss7,2,2ssss4.28,4ssss,0,0
20ssss8-0ssss-ssss7,2,2ssss7.3ssss,47,0,0
20ssss8-0ssss-ssss7,2,2ssss7.82,48,0,0
20ssss8-0ssss-ssss7,2,22ssss.36,55,0,0
20ssss8-0ssss-ssss7,2,222.88,58,0,0
20ssss8-0ssss-ssss7,2,225.9ssss,64,0,0
20ssss8-0ssss-ssss7,2,226.93,66,0,0
20ssss8-0ssss-ssss7,2,233.0,78,0,0
20ssss8-0ssss-ssss7,2,240.59,93,0,0
20ssss8-0ssss-ssss7,2,269.43,ssss50,0,0
20ssss8-0ssss-ssss7,3,ssss20.74,8,0,0
20ssss8-0ssss-ssss7,3,ssss2ssss.05,9,0,0
20ssss8-0ssss-ssss7,3,ssss2ssss.36,ssss0,0,0
20ssss8-0ssss-ssss7,3,ssss22.6,ssss4,0,0
20ssss8-0ssss-ssss7,3,ssss23.22,ssss6,0,0
20ssss8-0ssss-ssss7,3,ssss25.07,22,0,0
20ssss8-0ssss-ssss7,3,ssss26.0,25,0,0
20ssss8-0ssss-ssss7,3,ssss26.3ssss,26,0,0
20ssss8-0ssss-ssss7,3,ssss27.24,29,0,0
20ssss8-0ssss-ssss7,3,ssss27.55,30,0,0
20ssss8-0ssss-ssss7,3,ssss27.85,3ssss,0,0
20ssss8-0ssss-ssss7,3,ssss29.7ssss,37,0,0
20ssss8-0ssss-ssss7,3,ssss30.02,38,0,0
20ssss8-0ssss-ssss7,3,ssss32.ssss8,45,0,0
20ssss8-0ssss-ssss7,3,ssss32.49,46,0,0
20ssss8-0ssss-ssss7,3,ssss32.49,46,0,0
20ssss8-0ssss-ssss7,3,ssss32.49,46,0,0
20ssss8-0ssss-ssss7,3,ssss42.39,78,0,0
20ssss8-0ssss-ssss7,3,ssss5ssss.04,ssss06,0,0
20ssss8-0ssss-ssss7,3,ssss5ssss.97,ssss09,0,0
20ssss8-0ssss-ssss8,ssss,3ssss2.85,ssss5,0,0
20ssss8-0ssss-ssss8,ssss,3ssss6.0,ssss9,0,0
20ssss8-0ssss-ssss8,ssss,3ssss9.ssss5,23,0,0
20ssss8-0ssss-ssss8,ssss,323.09,28,0,0
20ssss8-0ssss-ssss8,ssss,325.45,3ssss,0,0
20ssss8-0ssss-ssss8,ssss,328.6,35,0,0
20ssss8-0ssss-ssss8,ssss,329.38,36,0,0
20ssss8-0ssss-ssss8,ssss,33ssss.74,39,0,0
20ssss8-0ssss-ssss8,ssss,335.68,44,0,0
20ssss8-0ssss-ssss8,ssss,338.83,48,0,0
20ssss8-0ssss-ssss8,ssss,34ssss.ssss9,5ssss,0,0
20ssss8-0ssss-ssss8,ssss,346.7,58,0,0
20ssss8-0ssss-ssss8,ssss,357.72,72,0,0
20ssss8-0ssss-ssss8,2,ssss95.05,3,0,0
20ssss8-0ssss-ssss8,2,ssss98.59,ssss0,0,0
20ssss8-0ssss-ssss8,2,ssss98.59,ssss0,0,0
20ssss8-0ssss-ssss8,2,203.65,20,0,0
20ssss8-0ssss-ssss8,2,205.67,24,0,0
20ssss8-0ssss-ssss8,2,2ssssssss.75,36,0,0
20ssss8-0ssss-ssss8,2,2ssss3.77,40,0,0
20ssss8-0ssss-ssss8,2,2ssss4.28,4ssss,0,0
20ssss8-0ssss-ssss8,2,2ssss4.78,42,0,0
20ssss8-0ssss-ssss8,2,2ssss5.29,43,0,0
20ssss8-0ssss-ssss8,2,2ssss6.8ssss,46,0,0
20ssss8-0ssss-ssss8,2,2ssss7.3ssss,47,0,0
20ssss8-0ssss-ssss8,2,2ssss8.83,50,0,0
20ssss8-0ssss-ssss8,2,220.35,53,0,0
20ssss8-0ssss-ssss8,2,22ssss.87,56,0,0
20ssss8-0ssss-ssss8,2,225.9ssss,64,0,0
20ssss8-0ssss-ssss8,2,228.95,70,0,0
20ssss8-0ssss-ssss8,2,230.97,74,0,0
20ssss8-0ssss-ssss8,2,234.5ssss,8ssss,0,0
20ssss8-0ssss-ssss8,2,240.08,92,0,0
20ssss8-0ssss-ssss8,3,ssssssss9.2,3,0,0
20ssss8-0ssss-ssss8,3,ssss2ssss.05,9,0,0
20ssss8-0ssss-ssss8,3,ssss2ssss.98,ssss2,0,0
20ssss8-0ssss-ssss8,3,ssss22.29,ssss3,0,0
20ssss8-0ssss-ssss8,3,ssss26.0,25,0,0
20ssss8-0ssss-ssss8,3,ssss26.3ssss,26,0,0
20ssss8-0ssss-ssss8,3,ssss27.24,29,0,0
20ssss8-0ssss-ssss8,3,ssss27.24,29,0,0
20ssss8-0ssss-ssss8,3,ssss27.55,30,0,0
20ssss8-0ssss-ssss8,3,ssss27.55,30,0,0
20ssss8-0ssss-ssss8,3,ssss28.ssss6,32,0,0
20ssss8-0ssss-ssss8,3,ssss28.78,34,0,0
20ssss8-0ssss-ssss8,3,ssss29.4,36,0,0
20ssss8-0ssss-ssss8,3,ssss30.64,40,0,0
20ssss8-0ssss-ssss8,3,ssss32.ssss8,45,0,0
20ssss8-0ssss-ssss8,3,ssss32.8,47,0,0
20ssss8-0ssss-ssss8,3,ssss36.5ssss,59,0,0
20ssss8-0ssss-ssss8,3,ssss38.37,65,0,0
20ssss8-0ssss-ssss8,3,ssss57.85,ssss28,0,0
20ssss8-0ssss-ssss8,3,ssss60.63,ssss37,0,0
20ssss8-0ssss-ssss9,ssss,3ssss0.49,ssss2,0,0
20ssss8-0ssss-ssss9,ssss,3ssss5.22,ssss8,0,0
20ssss8-0ssss-ssss9,ssss,3ssss6.0,ssss9,0,0
20ssss8-0ssss-ssss9,ssss,3ssss9.ssss5,23,0,0
20ssss8-0ssss-ssss9,ssss,328.6,35,0,0
20ssss8-0ssss-ssss9,ssss,33ssss.74,39,0,0
20ssss8-0ssss-ssss9,ssss,334.89,43,0,0
20ssss8-0ssss-ssss9,ssss,339.6ssss,49,0,0
20ssss8-0ssss-ssss9,ssss,35ssss.42,64,0,0
20ssss8-0ssss-ssss9,2,ssss94.04,ssss,0,0
20ssss8-0ssss-ssss9,2,ssss95.56,4,0,0
20ssss8-0ssss-ssss9,2,ssss99.6,ssss2,0,0
20ssss8-0ssss-ssss9,2,20ssss.ssss2,ssss5,0,0
20ssss8-0ssss-ssss9,2,204.ssss6,2ssss,0,0
20ssss8-0ssss-ssss9,2,206.ssss8,25,0,0
20ssss8-0ssss-ssss9,2,207.ssss9,27,0,0
20ssss8-0ssss-ssss9,2,207.ssss9,27,0,0
20ssss8-0ssss-ssss9,2,2ssss4.28,4ssss,0,0
20ssss8-0ssss-ssss9,2,2ssss7.3ssss,47,0,0
20ssss8-0ssss-ssss9,2,223.89,60,0,0
20ssss8-0ssss-ssss9,2,224.9,62,0,0
20ssss8-0ssss-ssss9,2,238.06,88,0,0
20ssss8-0ssss-ssss9,2,238.06,88,0,0
20ssss8-0ssss-ssss9,2,239.57,9ssss,0,0
20ssss8-0ssss-ssss9,2,270.94,ssss53,0,0
20ssss8-0ssss-ssss9,3,ssssssss9.82,5,0,0
20ssss8-0ssss-ssss9,3,ssss20.43,7,0,0
20ssss8-0ssss-ssss9,3,ssss23.22,ssss6,0,0
20ssss8-0ssss-ssss9,3,ssss23.53,ssss7,0,0
20ssss8-0ssss-ssss9,3,ssss24.ssss4,ssss9,0,0
20ssss8-0ssss-ssss9,3,ssss24.45,20,0,0
20ssss8-0ssss-ssss9,3,ssss25.69,24,0,0
20ssss8-0ssss-ssss9,3,ssss26.3ssss,26,0,0
20ssss8-0ssss-ssss9,3,ssss28.78,34,0,0
20ssss8-0ssss-ssss9,3,ssss30.02,38,0,0
20ssss8-0ssss-ssss9,3,ssss30.95,4ssss,0,0
20ssss8-0ssss-ssss9,3,ssss3ssss.26,42,0,0
20ssss8-0ssss-ssss9,3,ssss3ssss.87,44,0,0
20ssss8-0ssss-ssss9,3,ssss33.42,49,0,0
20ssss8-0ssss-ssss9,3,ssss37.44,62,0,0
20ssss8-0ssss-ssss9,3,ssss4ssss.46,75,0,0
20ssss8-0ssss-ssss9,3,ssss42.08,77,0,0
