arrival_date,room_blabla,price_per_night,lead_time,is_holiday,is_weekend
2018-01-16,3,128.78,34,0,0
2018-01-16,3,129.09,35,0,0
2018-01-16,3,130.64,40,0,0
2018-01-16,3,132.8,47,0,0
2018-01-16,3,133.42,49,0,0
2018-01-16,3,135.28,55,0,0
2018-01-16,3,136.2,58,0,0
2018-01-16,3,137.44,62,0,0
2018-01-16,3,142.08,77,0,0
2018-01-16,3,143.31,81,0,0
2018-01-16,3,145.79,89,0,0
2018-01-17,1,307.35,8,0,0
2018-01-17,1,320.73,25,0,0
2018-01-17,1,321.51,26,0,0
2018-01-17,1,324.66,30,0,0
2018-01-17,1,331.74,39,0,0
2018-01-17,1,332.53,40,0,0
2018-01-17,1,335.68,44,0,0
2018-01-17,1,344.34,55,0,0
2018-01-17,1,351.42,64,0,0
2018-01-17,1,355.36,69,0,0
2018-01-17,2,195.05,3,0,0
2018-01-17,2,199.1,11,0,0
2018-01-17,2,203.65,20,0,0
2018-01-17,2,205.17,23,0,0
2018-01-17,2,208.71,30,0,0
2018-01-17,2,211.24,35,0,0
2018-01-17,2,212.76,38,0,0
2018-01-17,2,214.28,41,0,0
2018-01-17,2,217.31,47,0,0
2018-01-17,2,217.82,48,0,0
2018-01-17,2,221.36,55,0,0
2018-01-17,2,222.88,58,0,0
2018-01-17,2,225.91,64,0,0
2018-01-17,2,226.93,66,0,0
2018-01-17,2,233.0,78,0,0
2018-01-17,2,240.59,93,0,0
2018-01-17,2,269.43,150,0,0
2018-01-17,3,120.74,8,0,0
2018-01-17,3,121.05,9,0,0
2018-01-17,3,121.36,10,0,0
2018-01-17,3,122.6,14,0,0
2018-01-17,3,123.22,16,0,0
2018-01-17,3,125.07,22,0,0
2018-01-17,3,126.0,25,0,0
2018-01-17,3,126.31,26,0,0
2018-01-17,3,127.24,29,0,0
2018-01-17,3,127.55,30,0,0
2018-01-17,3,127.85,31,0,0
2018-01-17,3,129.71,37,0,0
2018-01-17,3,130.02,38,0,0
2018-01-17,3,132.18,45,0,0
2018-01-17,3,132.49,46,0,0
2018-01-17,3,132.49,46,0,0
2018-01-17,3,132.49,46,0,0
2018-01-17,3,142.39,78,0,0
2018-01-17,3,151.04,106,0,0
2018-01-17,3,151.97,109,0,0
2018-01-18,1,312.85,15,0,0
2018-01-18,1,316.0,19,0,0
2018-01-18,1,319.15,23,0,0
2018-01-18,1,323.09,28,0,0
2018-01-18,1,325.45,31,0,0
2018-01-18,1,328.6,35,0,0
2018-01-18,1,329.38,36,0,0
2018-01-18,1,331.74,39,0,0
2018-01-18,1,335.68,44,0,0
2018-01-18,1,338.83,48,0,0
2018-01-18,1,341.19,51,0,0
2018-01-18,1,346.7,58,0,0
2018-01-18,1,357.72,72,0,0
2018-01-18,2,195.05,3,0,0
2018-01-18,2,198.59,10,0,0
2018-01-18,2,198.59,10,0,0
2018-01-18,2,203.65,20,0,0
2018-01-18,2,205.67,24,0,0
2018-01-18,2,211.75,36,0,0
2018-01-18,2,213.77,40,0,0
2018-01-18,2,214.28,41,0,0
2018-01-18,2,214.78,42,0,0
2018-01-18,2,215.29,43,0,0
2018-01-18,2,216.81,46,0,0
2018-01-18,2,217.31,47,0,0
2018-01-18,2,218.83,50,0,0
2018-01-18,2,220.35,53,0,0
2018-01-18,2,221.87,56,0,0
2018-01-18,2,225.91,64,0,0
2018-01-18,2,228.95,70,0,0
2018-01-18,2,230.97,74,0,0
2018-01-18,2,234.51,81,0,0
2018-01-18,2,240.08,92,0,0
2018-01-18,3,119.2,3,0,0
2018-01-18,3,121.05,9,0,0
2018-01-18,3,121.98,12,0,0
2018-01-18,3,122.29,13,0,0
2018-01-18,3,126.0,25,0,0
2018-01-18,3,126.31,26,0,0
2018-01-18,3,127.24,29,0,0
2018-01-18,3,127.24,29,0,0
2018-01-18,3,127.55,30,0,0
2018-01-18,3,127.55,30,0,0
2018-01-18,3,128.16,32,0,0
2018-01-18,3,128.78,34,0,0
2018-01-18,3,129.4,36,0,0
2018-01-18,3,130.64,40,0,0
2018-01-18,3,132.18,45,0,0
2018-01-18,3,132.8,47,0,0
2018-01-18,3,136.51,59,0,0
2018-01-18,3,138.37,65,0,0
2018-01-18,3,157.85,128,0,0
2018-01-18,3,160.63,137,0,0
2018-01-19,1,310.49,12,0,0
2018-01-19,1,315.22,18,0,0
2018-01-19,1,316.0,19,0,0
2018-01-19,1,319.15,23,0,0
2018-01-19,1,328.6,35,0,0
2018-01-19,1,331.74,39,0,0
2018-01-19,1,334.89,43,0,0
2018-01-19,1,339.61,49,0,0
2018-01-19,1,351.42,64,0,0
2018-01-19,2,194.04,1,0,0
2018-01-19,2,195.56,4,0,0
2018-01-19,2,199.6,12,0,0
2018-01-19,2,201.12,15,0,0
2018-01-19,2,204.16,21,0,0
2018-01-19,2,206.18,25,0,0
2018-01-19,2,207.19,27,0,0
2018-01-19,2,207.19,27,0,0
2018-01-19,2,214.28,41,0,0
2018-01-19,2,217.31,47,0,0
2018-01-19,2,223.89,60,0,0
2018-01-19,2,224.9,62,0,0
2018-01-19,2,238.06,88,0,0
2018-01-19,2,238.06,88,0,0
2018-01-19,2,239.57,91,0,0
2018-01-19,2,270.94,153,0,0
2018-01-19,3,119.82,5,0,0
2018-01-19,3,120.43,7,0,0
2018-01-19,3,123.22,16,0,0
2018-01-19,3,123.53,17,0,0
2018-01-19,3,124.14,19,0,0
2018-01-19,3,124.45,20,0,0
2018-01-19,3,125.69,24,0,0
2018-01-19,3,126.31,26,0,0
2018-01-19,3,128.78,34,0,0
2018-01-19,3,130.02,38,0,0
2018-01-19,3,130.95,41,0,0
2018-01-19,3,131.26,42,0,0
2018-01-19,3,131.87,44,0,0
2018-01-19,3,133.42,49,0,0
2018-01-19,3,137.44,62,0,0
2018-01-19,3,141.46,75,0,0
2018-01-19,3,142.08,77,0,0
2018-01-19,3,148.88,99,0,0
2018-01-19,3,152.28,110,0,0
2018-01-19,3,172.07,174,0,0
2018-01-20,1,345.04,2,0,1
2018-01-20,1,349.53,7,0,1
2018-01-20,1,352.22,10,0,1
2018-01-20,1,357.61,16,0,1
2018-01-20,1,359.4,18,0,1
2018-01-20,1,371.07,31,0,1
2018-01-20,1,372.86,33,0,1
2018-01-20,1,379.14,40,0,1
2018-01-20,1,397.99,61,0,1
2018-01-20,2,227.01,11,0,1
2018-01-20,2,232.2,20,0,1
2018-01-20,2,232.2,20,0,1
2018-01-20,2,235.66,26,0,1
2018-01-20,2,235.66,26,0,1
2018-01-20,2,237.39,29,0,1
2018-01-20,2,242.58,38,0,1
2018-01-20,2,246.04,44,0,1
2018-01-20,2,249.5,50,0,1
2018-01-20,2,254.12,58,0,1
2018-01-20,2,255.85,61,0,1
2018-01-20,2,260.47,69,0,1
2018-01-20,2,261.04,70,0,1
2018-01-20,2,279.5,102,0,1
2018-01-20,2,286.42,114,0,1
2018-01-20,3,136.26,4,0,1
2018-01-20,3,137.67,8,0,1
2018-01-20,3,140.14,15,0,1
2018-01-20,3,140.14,15,0,1
2018-01-20,3,141.55,19,0,1
2018-01-20,3,142.6,22,0,1
2018-01-20,3,142.6,22,0,1
2018-01-20,3,148.6,39,0,1
2018-01-20,3,149.65,42,0,1
2018-01-20,3,150.01,43,0,1
2018-01-20,3,153.88,54,0,1
2018-01-20,3,153.88,54,0,1
2018-01-20,3,156.71,62,0,1
2018-01-20,3,158.82,68,0,1
2018-01-20,3,160.23,72,0,1
2018-01-20,3,161.64,76,0,1
2018-01-20,3,168.34,95,0,1
2018-01-20,3,172.92,108,0,1
2018-01-20,3,174.68,113,0,1
2018-01-20,3,191.25,160,0,1
2018-01-21,1,350.43,8,0,1
2018-01-21,1,350.43,8,0,1
2018-01-21,1,356.71,15,0,1
2018-01-21,1,356.71,15,0,1
2018-01-21,1,365.68,25,0,1
2018-01-21,1,370.17,30,0,1
2018-01-21,1,371.07,31,0,1
2018-01-21,1,371.96,32,0,1
2018-01-21,1,374.66,35,0,1
2018-01-21,1,387.22,49,0,1
2018-01-21,1,397.09,60,0,1
2018-01-21,1,415.04,80,0,1
2018-01-21,1,422.22,88,0,1
2018-01-21,1,449.14,118,0,1
2018-01-21,2,222.39,3,0,1
2018-01-21,2,223.54,5,0,1
2018-01-21,2,225.27,8,0,1
2018-01-21,2,226.43,10,0,1
2018-01-21,2,226.43,10,0,1
2018-01-21,2,229.31,15,0,1
2018-01-21,2,229.89,16,0,1
2018-01-21,2,232.77,21,0,1
2018-01-21,2,235.08,25,0,1
2018-01-21,2,236.24,27,0,1
2018-01-21,2,237.39,29,0,1
2018-01-21,2,241.43,36,0,1
2018-01-21,2,242.58,38,0,1
2018-01-21,2,243.74,40,0,1
2018-01-21,2,248.93,49,0,1
2018-01-21,2,252.97,56,0,1
2018-01-21,2,259.31,67,0,1
2018-01-21,2,272.0,89,0,1
2018-01-21,2,274.89,94,0,1
2018-01-21,2,277.19,98,0,1
2018-01-21,3,137.32,7,0,1
2018-01-21,3,139.08,12,0,1
2018-01-21,3,141.19,18,0,1
2018-01-21,3,141.55,19,0,1
2018-01-21,3,142.25,21,0,1
2018-01-21,3,145.07,29,0,1
2018-01-21,3,145.78,31,0,1
2018-01-21,3,147.54,36,0,1
2018-01-21,3,149.65,42,0,1
2018-01-21,3,150.36,44,0,1
2018-01-21,3,152.47,50,0,1
2018-01-21,3,156.35,61,0,1
2018-01-21,3,159.53,70,0,1
2018-01-21,3,159.88,71,0,1
2018-01-21,3,160.23,72,0,1
2018-01-21,3,163.05,80,0,1
2018-01-21,3,171.86,105,0,1
2018-01-21,3,172.92,108,0,1
2018-01-21,3,173.98,111,0,1
2018-01-21,3,178.56,124,0,1
2018-01-22,1,304.98,5,0,0
2018-01-22,1,329.38,36,0,0
2018-01-22,1,333.32,41,0,0
2018-01-22,1,337.25,46,0,0
2018-01-22,1,338.83,48,0,0
2018-01-22,1,340.4,50,0,0
2018-01-22,1,360.87,76,0,0
2018-01-22,1,366.37,83,0,0
2018-01-22,1,375.82,95,0,0
2018-01-22,1,394.71,119,0,0
2018-01-22,2,198.59,10,0,0
2018-01-22,2,199.1,11,0,0
2018-01-22,2,201.12,15,0,0
2018-01-22,2,203.14,19,0,0
2018-01-22,2,204.66,22,0,0
2018-01-22,2,205.17,23,0,0
2018-01-22,2,207.19,27,0,0
2018-01-22,2,211.24,35,0,0
2018-01-22,2,211.24,35,0,0
2018-01-22,2,211.24,35,0,0
2018-01-22,2,211.75,36,0,0
2018-01-22,2,213.77,40,0,0
2018-01-22,2,219.34,51,0,0
2018-01-22,2,219.84,52,0,0
2018-01-22,2,220.85,54,0,0
2018-01-22,2,227.94,68,0,0
2018-01-22,2,253.24,118,0,0
2018-01-22,3,119.2,3,0,0
2018-01-22,3,120.12,6,0,0
2018-01-22,3,122.29,13,0,0
2018-01-22,3,122.6,14,0,0
2018-01-22,3,123.22,16,0,0
2018-01-22,3,123.53,17,0,0
2018-01-22,3,124.45,20,0,0
2018-01-22,3,124.45,20,0,0
2018-01-22,3,125.07,22,0,0
2018-01-22,3,125.69,24,0,0
2018-01-22,3,128.16,32,0,0
2018-01-22,3,129.71,37,0,0
2018-01-22,3,130.95,41,0,0
2018-01-22,3,130.95,41,0,0
2018-01-22,3,131.26,42,0,0
2018-01-22,3,131.56,43,0,0
2018-01-22,3,132.49,46,0,0
2018-01-22,3,134.04,51,0,0
2018-01-22,3,147.02,93,0,0
2018-01-22,3,148.26,97,0,0
2018-01-23,1,306.56,7,0,0
2018-01-23,1,308.92,10,0,0
2018-01-23,1,308.92,10,0,0
2018-01-23,1,320.73,25,0,0
2018-01-23,1,323.09,28,0,0
2018-01-23,1,325.45,31,0,0
2018-01-23,1,330.17,37,0,0
2018-01-23,1,331.74,39,0,0
2018-01-23,1,332.53,40,0,0
2018-01-23,1,353.78,67,0,0
2018-01-23,1,364.8,81,0,0
2018-01-23,2,196.57,6,0,0
2018-01-23,2,200.11,13,0,0
2018-01-23,2,201.12,15,0,0
2018-01-23,2,202.13,17,0,0
2018-01-23,2,202.64,18,0,0
2018-01-23,2,203.14,19,0,0
2018-01-23,2,204.16,21,0,0
2018-01-23,2,204.66,22,0,0
2018-01-23,2,210.23,33,0,0
2018-01-23,2,210.73,34,0,0
2018-01-23,2,211.24,35,0,0
2018-01-23,2,212.25,37,0,0
2018-01-23,2,214.78,42,0,0
2018-01-23,2,216.81,46,0,0
2018-01-23,2,219.34,51,0,0
2018-01-23,2,220.85,54,0,0
2018-01-23,2,241.09,94,0,0
2018-01-23,2,254.75,121,0,0
2018-01-23,3,124.45,20,0,0
2018-01-23,3,124.76,21,0,0
2018-01-23,3,127.24,29,0,0
2018-01-23,3,130.95,41,0,0
2018-01-23,3,131.26,42,0,0
2018-01-23,3,133.42,49,0,0
2018-01-23,3,134.35,52,0,0
2018-01-23,3,136.2,58,0,0
2018-01-23,3,136.51,59,0,0
2018-01-23,3,137.44,62,0,0
2018-01-23,3,137.75,63,0,0
2018-01-23,3,138.06,64,0,0
2018-01-23,3,138.68,66,0,0
2018-01-23,3,141.15,74,0,0
2018-01-23,3,141.77,76,0,0
2018-01-23,3,143.01,80,0,0
2018-01-23,3,143.01,80,0,0
2018-01-23,3,147.02,93,0,0
2018-01-23,3,149.19,100,0,0
2018-01-23,3,151.35,107,0,0
2018-01-24,1,308.92,10,0,0
2018-01-24,1,316.79,20,0,0
2018-01-24,1,331.74,39,0,0
2018-01-24,1,336.47,45,0,0
2018-01-24,1,346.7,58,0,0
2018-01-24,1,356.14,70,0,0
2018-01-24,1,364.8,81,0,0
2018-01-24,1,368.74,86,0,0
2018-01-24,2,194.54,2,0,0
2018-01-24,2,197.07,7,0,0
2018-01-24,2,197.58,8,0,0
2018-01-24,2,199.1,11,0,0
2018-01-24,2,207.7,28,0,0
2018-01-24,2,208.71,30,0,0
2018-01-24,2,209.22,31,0,0
2018-01-24,2,211.24,35,0,0
2018-01-24,2,213.26,39,0,0
2018-01-24,2,219.34,51,0,0
2018-01-24,2,221.36,55,0,0
2018-01-24,2,230.97,74,0,0
2018-01-24,2,235.53,83,0,0
2018-01-24,2,237.04,86,0,0
2018-01-24,3,122.6,14,0,0
2018-01-24,3,123.83,18,0,0
2018-01-24,3,125.38,23,0,0
2018-01-24,3,125.69,24,0,0
2018-01-24,3,126.31,26,0,0
2018-01-24,3,126.31,26,0,0
2018-01-24,3,127.55,30,0,0
2018-01-24,3,128.16,32,0,0
2018-01-24,3,128.78,34,0,0
2018-01-24,3,129.71,37,0,0
2018-01-24,3,131.87,44,0,0
2018-01-24,3,133.42,49,0,0
2018-01-24,3,134.35,52,0,0
2018-01-24,3,134.97,54,0,0
2018-01-24,3,135.28,55,0,0
2018-01-24,3,137.75,63,0,0
2018-01-24,3,140.53,72,0,0
2018-01-24,3,141.46,75,0,0
2018-01-24,3,155.37,120,0,0
2018-01-24,3,177.64,192,0,0
2018-01-25,1,313.64,16,0,0
2018-01-25,1,313.64,16,0,0
2018-01-25,1,313.64,16,0,0
2018-01-25,1,319.94,24,0,0
2018-01-25,1,320.73,25,0,0
2018-01-25,1,327.81,34,0,0
2018-01-25,1,352.21,65,0,0
2018-01-25,1,353.78,67,0,0
2018-01-25,1,354.57,68,0,0
2018-01-25,1,382.12,103,0,0
2018-01-25,2,196.06,5,0,0
2018-01-25,2,198.59,10,0,0
2018-01-25,2,198.59,10,0,0
2018-01-25,2,199.1,11,0,0
2018-01-25,2,200.11,13,0,0
2018-01-25,2,203.14,19,0,0
2018-01-25,2,206.18,25,0,0
2018-01-25,2,206.69,26,0,0
2018-01-25,2,207.19,27,0,0
2018-01-25,2,208.2,29,0,0
2018-01-25,2,210.23,33,0,0
2018-01-25,2,211.75,36,0,0
2018-01-25,2,213.26,39,0,0
2018-01-25,2,214.78,42,0,0
2018-01-25,2,217.31,47,0,0
2018-01-25,2,225.91,64,0,0
2018-01-25,2,272.97,157,0,0
2018-01-25,3,119.2,3,0,0
2018-01-25,3,122.29,13,0,0
2018-01-25,3,124.14,19,0,0
2018-01-25,3,124.45,20,0,0
2018-01-25,3,128.78,34,0,0
2018-01-25,3,129.09,35,0,0
2018-01-25,3,133.42,49,0,0
2018-01-25,3,134.04,51,0,0
2018-01-25,3,134.97,54,0,0
2018-01-25,3,135.28,55,0,0
2018-01-25,3,135.58,56,0,0
2018-01-25,3,135.58,56,0,0
2018-01-25,3,135.58,56,0,0
2018-01-25,3,136.51,59,0,0
2018-01-25,3,138.37,65,0,0
2018-01-25,3,138.68,66,0,0
2018-01-25,3,141.15,74,0,0
2018-01-25,3,147.33,94,0,0
2018-01-25,3,150.74,105,0,0
2018-01-25,3,154.75,118,0,0
2018-01-26,1,307.35,8,0,0
2018-01-26,1,316.79,20,0,0
2018-01-26,1,321.51,26,0,0
2018-01-26,1,327.81,34,0,0
2018-01-26,1,340.4,50,0,0
2018-01-26,1,343.55,54,0,0
2018-01-26,1,349.06,61,0,0
2018-01-26,1,356.14,70,0,0
2018-01-26,1,359.29,74,0,0
2018-01-26,1,367.16,84,0,0
2018-01-26,2,194.54,2,0,0
2018-01-26,2,197.07,7,0,0
2018-01-26,2,200.61,14,0,0
2018-01-26,2,202.13,17,0,0
2018-01-26,2,203.65,20,0,0
2018-01-26,2,204.66,22,0,0
2018-01-26,2,204.66,22,0,0
2018-01-26,2,205.67,24,0,0
2018-01-26,2,208.71,30,0,0
2018-01-26,2,211.75,36,0,0
2018-01-26,2,212.25,37,0,0
2018-01-26,2,224.9,62,0,0
2018-01-26,2,227.43,67,0,0
2018-01-26,2,227.43,67,0,0
2018-01-26,2,233.5,79,0,0
2018-01-26,2,245.65,103,0,0
2018-01-26,2,247.16,106,0,0
2018-01-26,3,120.43,7,0,0
2018-01-26,3,120.74,8,0,0
2018-01-26,3,121.36,10,0,0
2018-01-26,3,121.67,11,0,0
2018-01-26,3,121.67,11,0,0
2018-01-26,3,121.98,12,0,0
2018-01-26,3,122.29,13,0,0
2018-01-26,3,123.22,16,0,0
2018-01-26,3,124.14,19,0,0
2018-01-26,3,125.69,24,0,0
2018-01-26,3,126.31,26,0,0
2018-01-26,3,127.24,29,0,0
2018-01-26,3,128.16,32,0,0
2018-01-26,3,130.95,41,0,0
2018-01-26,3,131.87,44,0,0
2018-01-26,3,133.11,48,0,0
2018-01-26,3,135.58,56,0,0
2018-01-26,3,137.44,62,0,0
2018-01-26,3,137.44,62,0,0
2018-01-26,3,145.17,87,0,0
2018-01-27,1,353.12,11,0,1
2018-01-27,1,356.71,15,0,1
2018-01-27,1,358.5,17,0,1
2018-01-27,1,362.09,21,0,1
2018-01-27,1,371.96,32,0,1
2018-01-27,1,377.35,38,0,1
2018-01-27,1,378.25,39,0,1
2018-01-27,1,386.32,48,0,1
2018-01-27,1,389.01,51,0,1
2018-01-27,1,389.01,51,0,1
2018-01-27,1,400.68,64,0,1
2018-01-27,1,401.58,65,0,1
2018-01-27,2,222.97,4,0,1
2018-01-27,2,224.12,6,0,1
2018-01-27,2,228.74,14,0,1
2018-01-27,2,231.04,18,0,1
2018-01-27,2,232.77,21,0,1
2018-01-27,2,232.77,21,0,1
2018-01-27,2,234.51,24,0,1
2018-01-27,2,237.97,30,0,1
2018-01-27,2,239.12,32,0,1
2018-01-27,2,239.7,33,0,1
2018-01-27,2,242.0,37,0,1
2018-01-27,2,244.89,42,0,1
2018-01-27,2,249.5,50,0,1
2018-01-27,2,257.58,64,0,1
2018-01-27,2,260.47,69,0,1
2018-01-27,2,264.5,76,0,1
2018-01-27,2,272.0,89,0,1
2018-01-27,2,286.42,114,0,1
2018-01-27,2,288.73,118,0,1
2018-01-27,2,296.23,131,0,1
2018-01-27,3,138.73,11,0,1
2018-01-27,3,138.73,11,0,1
2018-01-27,3,139.08,12,0,1
2018-01-27,3,139.43,13,0,1
2018-01-27,3,139.43,13,0,1
2018-01-27,3,140.49,16,0,1
2018-01-27,3,141.55,19,0,1
2018-01-27,3,141.9,20,0,1
2018-01-27,3,145.42,30,0,1
2018-01-27,3,146.13,32,0,1
2018-01-27,3,147.19,35,0,1
2018-01-27,3,147.19,35,0,1
2018-01-27,3,150.36,44,0,1
2018-01-27,3,156.0,60,0,1
2018-01-27,3,162.7,79,0,1
2018-01-27,3,165.17,86,0,1
2018-01-27,3,168.34,95,0,1
2018-01-27,3,169.4,98,0,1
2018-01-27,3,172.92,108,0,1
2018-01-27,3,175.04,114,0,1
2018-01-28,1,353.12,11,0,1
2018-01-28,1,355.81,14,0,1
2018-01-28,1,356.71,15,0,1
2018-01-28,1,364.79,24,0,1
2018-01-28,1,365.68,25,0,1
2018-01-28,1,381.84,43,0,1
2018-01-28,1,388.12,50,0,1
2018-01-28,1,391.71,54,0,1
2018-01-28,1,391.71,54,0,1
2018-01-28,1,393.5,56,0,1
2018-01-28,1,397.99,61,0,1
2018-01-28,1,398.89,62,0,1
2018-01-28,1,406.07,70,0,1
2018-01-28,1,424.91,91,0,1
2018-01-28,1,460.81,131,0,1
2018-01-28,1,477.86,150,0,1
2018-01-28,2,222.39,3,0,1
2018-01-28,2,229.31,15,0,1
2018-01-28,2,230.47,17,0,1
2018-01-28,2,230.47,17,0,1
2018-01-28,2,231.04,18,0,1
2018-01-28,2,233.93,23,0,1
2018-01-28,2,237.39,29,0,1
2018-01-28,2,237.97,30,0,1
2018-01-28,2,239.12,32,0,1
2018-01-28,2,242.58,38,0,1
2018-01-28,2,245.47,43,0,1
2018-01-28,2,247.2,46,0,1
2018-01-28,2,248.35,48,0,1
2018-01-28,2,252.97,56,0,1
2018-01-28,2,253.54,57,0,1
2018-01-28,2,255.27,60,0,1
2018-01-28,2,255.27,60,0,1
2018-01-28,2,269.12,84,0,1
2018-01-28,2,281.81,106,0,1
2018-01-28,2,299.12,136,0,1
2018-01-28,3,139.78,14,0,1
2018-01-28,3,141.55,19,0,1
2018-01-28,3,142.25,21,0,1
2018-01-28,3,142.96,23,0,1
2018-01-28,3,143.31,24,0,1
2018-01-28,3,147.89,37,0,1
2018-01-28,3,151.06,46,0,1
2018-01-28,3,152.47,50,0,1
2018-01-28,3,152.83,51,0,1
2018-01-28,3,152.83,51,0,1
2018-01-28,3,153.18,52,0,1
2018-01-28,3,155.65,59,0,1
2018-01-28,3,156.0,60,0,1
2018-01-28,3,157.41,64,0,1
2018-01-28,3,157.76,65,0,1
2018-01-28,3,158.12,66,0,1
2018-01-28,3,161.29,75,0,1
2018-01-28,3,167.63,93,0,1
2018-01-28,3,170.81,102,0,1
2018-01-28,3,171.16,103,0,1
2018-01-29,1,307.35,8,0,0
2018-01-29,1,309.71,11,0,0
2018-01-29,1,309.71,11,0,0
2018-01-29,1,327.02,33,0,0
2018-01-29,1,330.96,38,0,0
2018-01-29,1,330.96,38,0,0
2018-01-29,1,333.32,41,0,0
2018-01-29,1,336.47,45,0,0
2018-01-29,1,364.8,81,0,0
2018-01-29,1,373.46,92,0,0
2018-01-29,2,197.07,7,0,0
2018-01-29,2,198.09,9,0,0
2018-01-29,2,199.6,12,0,0
2018-01-29,2,199.6,12,0,0
2018-01-29,2,204.16,21,0,0
2018-01-29,2,204.16,21,0,0
2018-01-29,2,205.17,23,0,0
2018-01-29,2,207.19,27,0,0
2018-01-29,2,213.26,39,0,0
2018-01-29,2,218.32,49,0,0
2018-01-29,2,218.83,50,0,0
2018-01-29,2,220.35,53,0,0
2018-01-29,2,221.36,55,0,0
2018-01-29,2,221.36,55,0,0
2018-01-29,2,233.0,78,0,0
2018-01-29,2,256.27,124,0,0
2018-01-29,2,263.86,139,0,0
2018-01-29,3,124.14,19,0,0
2018-01-29,3,125.07,22,0,0
2018-01-29,3,126.0,25,0,0
2018-01-29,3,127.85,31,0,0
2018-01-29,3,127.85,31,0,0
2018-01-29,3,128.16,32,0,0
2018-01-29,3,128.47,33,0,0
2018-01-29,3,130.02,38,0,0
2018-01-29,3,131.87,44,0,0
2018-01-29,3,133.11,48,0,0
2018-01-29,3,133.73,50,0,0
2018-01-29,3,134.04,51,0,0
2018-01-29,3,134.35,52,0,0
2018-01-29,3,134.66,53,0,0
2018-01-29,3,137.75,63,0,0
2018-01-29,3,138.06,64,0,0
2018-01-29,3,140.22,71,0,0
2018-01-29,3,143.31,81,0,0
2018-01-29,3,143.62,82,0,0
2018-01-29,3,144.24,84,0,0
2018-01-30,1,314.43,17,0,0
2018-01-30,1,318.36,22,0,0
2018-01-30,1,319.15,23,0,0
2018-01-30,1,336.47,45,0,0
2018-01-30,1,341.98,52,0,0
2018-01-30,1,357.72,72,0,0
2018-01-30,1,360.08,75,0,0
2018-01-30,1,366.37,83,0,0
2018-01-30,2,195.05,3,0,0
2018-01-30,2,199.6,12,0,0
2018-01-30,2,201.63,16,0,0
2018-01-30,2,204.16,21,0,0
2018-01-30,2,204.66,22,0,0
2018-01-30,2,206.69,26,0,0
2018-01-30,2,206.69,26,0,0
2018-01-30,2,207.19,27,0,0
2018-01-30,2,208.2,29,0,0
2018-01-30,2,208.2,29,0,0
2018-01-30,2,214.78,42,0,0
2018-01-30,2,214.78,42,0,0
2018-01-30,2,215.29,43,0,0
2018-01-30,2,219.34,51,0,0
2018-01-30,3,120.12,6,0,0
2018-01-30,3,121.05,9,0,0
2018-01-30,3,121.67,11,0,0
2018-01-30,3,122.6,14,0,0
2018-01-30,3,123.53,17,0,0
2018-01-30,3,125.38,23,0,0
2018-01-30,3,126.0,25,0,0
2018-01-30,3,128.78,34,0,0
2018-01-30,3,128.78,34,0,0
2018-01-30,3,130.33,39,0,0
2018-01-30,3,130.64,40,0,0
2018-01-30,3,134.66,53,0,0
2018-01-30,3,136.82,60,0,0
2018-01-30,3,139.91,70,0,0
2018-01-30,3,141.77,76,0,0
2018-01-30,3,143.62,82,0,0
2018-01-30,3,155.06,119,0,0
2018-01-30,3,158.77,131,0,0
2018-01-30,3,164.34,149,0,0
2018-01-30,3,174.85,183,0,0
2018-01-31,1,308.92,10,0,0
2018-01-31,1,316.79,20,0,0
2018-01-31,1,335.68,44,0,0
2018-01-31,1,341.19,51,0,0
2018-01-31,1,354.57,68,0,0
2018-01-31,1,356.14,70,0,0
2018-01-31,1,356.93,71,0,0
2018-01-31,1,375.03,94,0,0
2018-01-31,1,401.79,128,0,0
2018-01-31,2,194.54,2,0,0
2018-01-31,2,201.63,16,0,0
2018-01-31,2,203.65,20,0,0
2018-01-31,2,205.17,23,0,0
2018-01-31,2,209.72,32,0,0
2018-01-31,2,212.76,38,0,0
2018-01-31,2,212.76,38,0,0
2018-01-31,2,213.77,40,0,0
2018-01-31,2,215.79,44,0,0
2018-01-31,2,216.3,45,0,0
2018-01-31,2,216.81,46,0,0
2018-01-31,2,220.35,53,0,0
2018-01-31,2,222.88,58,0,0
2018-01-31,2,227.43,67,0,0
2018-01-31,2,255.77,123,0,0
2018-01-31,2,259.81,131,0,0
2018-01-31,3,119.2,3,0,0
2018-01-31,3,119.51,4,0,0
2018-01-31,3,120.12,6,0,0
2018-01-31,3,122.29,13,0,0
2018-01-31,3,122.91,15,0,0
2018-01-31,3,123.53,17,0,0
2018-01-31,3,125.07,22,0,0
2018-01-31,3,125.69,24,0,0
2018-01-31,3,127.85,31,0,0
2018-01-31,3,128.47,33,0,0
2018-01-31,3,129.09,35,0,0
2018-01-31,3,130.02,38,0,0
2018-01-31,3,130.33,39,0,0
2018-01-31,3,131.26,42,0,0
2018-01-31,3,134.04,51,0,0
2018-01-31,3,137.44,62,0,0
2018-01-31,3,141.46,75,0,0
2018-01-31,3,141.77,76,0,0
2018-01-31,3,142.39,78,0,0
2018-01-31,3,151.04,106,0,0
2018-02-01,1,302.62,2,0,0
2018-02-01,1,304.2,4,0,0
2018-02-01,1,310.49,12,0,0
2018-02-01,1,319.15,23,0,0
2018-02-01,1,324.66,30,0,0
2018-02-01,1,327.81,34,0,0
2018-02-01,1,341.19,51,0,0
